A3CZYX
19
(1P3E16.7)
Station position
  4.4714000E+004 -1.7689900E+005  1.5203700E+005
  2.9769000E+004 -2.1221500E+005  1.5511900E+005
  1.0699000E+004 -2.3256100E+005  1.6501100E+005
 -1.0923000E+004 -2.3361400E+005  1.7037700E+005
 -3.4376000E+004 -2.1526000E+005  1.6786000E+005
 -5.9600000E+004 -1.8239000E+005  1.5651200E+005
 -8.1010000E+004 -1.4344300E+005  1.3518800E+005
 -9.6160000E+004 -1.0804400E+005  1.0911600E+005
 -1.0475500E+005 -8.1098000E+004  8.1712000E+004
 -1.1281800E+005 -6.4998000E+004  5.6887000E+004
 -1.2544500E+005 -6.3922000E+004  3.7166000E+004
 -1.4005200E+005 -7.9062000E+004  2.2852000E+004
 -1.5560300E+005 -1.0798200E+005  1.6901000E+004
 -1.6840400E+005 -1.4283600E+005  1.8812000E+004
 -1.7752600E+005 -1.7084200E+005  2.9135000E+004
 -1.8397900E+005 -1.8473400E+005  4.6775000E+004
 -1.8786000E+005 -1.8712000E+005  6.7480000E+004
 -1.9187800E+005 -1.8681500E+005  8.6334000E+004
 -1.9618800E+005 -1.9111100E+005  9.2565000E+004
 -1.9823500E+005 -2.0058900E+005  8.1261000E+004
 -1.9671200E+005 -2.1257000E+005  5.6088000E+004
 -1.9002700E+005 -2.2170800E+005  2.8732000E+004
 -1.8110200E+005 -2.2143700E+005  1.4696000E+004
 -1.7742600E+005 -2.0932100E+005  1.9757000E+004
 -1.7817100E+005 -1.8762400E+005  4.0374000E+004
 -1.7731600E+005 -1.6274000E+005  6.6535000E+004
 -1.7106200E+005 -1.4178000E+005  8.9200000E+004
 -1.6419300E+005 -1.2933600E+005  1.0225700E+005
 -1.6229800E+005 -1.2708300E+005  1.0188100E+005
 -1.5991400E+005 -1.3248600E+005  9.0418000E+004
 -1.5266100E+005 -1.4107200E+005  7.5878000E+004
 -1.4349800E+005 -1.5010900E+005  6.5927000E+004
 -1.3950600E+005 -1.5899700E+005  6.1251000E+004
 -1.4047100E+005 -1.6821300E+005  6.2341000E+004
 -1.3761100E+005 -1.7953100E+005  7.0101000E+004
 -1.2834200E+005 -1.9207500E+005  8.4466000E+004
 -1.1496700E+005 -1.9928500E+005  1.0582400E+005
 -1.0058800E+005 -1.9248700E+005  1.3203400E+005
 -8.8061000E+004 -1.6506700E+005  1.6262100E+005
 -7.8723000E+004 -1.1706500E+005  1.9233900E+005
 -7.4787000E+004 -5.6916000E+004  2.1251900E+005
 -7.5150000E+004 -7.7700000E+002  2.2385800E+005
 -7.2733000E+004  3.9402000E+004  2.3340800E+005
 -6.5834000E+004  6.5220000E+004  2.4572000E+005
 -5.8238000E+004  8.6607000E+004  2.5915200E+005
 -4.8470000E+004  1.1643100E+005  2.7471600E+005
 -3.7158000E+004  1.5927000E+005  2.9261900E+005
 -2.8812000E+004  2.0639000E+005  3.0572600E+005
 -2.1475000E+004  2.4376200E+005  3.1204000E+005
 -6.6030000E+003  2.6184600E+005  3.1503200E+005
  1.8373000E+004  2.6373400E+005  3.1746500E+005
  4.5370000E+004  2.6377700E+005  3.1631800E+005
  6.8418000E+004  2.7638800E+005  3.0583600E+005
  8.5827000E+004  3.0428000E+005  2.8547000E+005
  1.0039700E+005  3.3840900E+005  2.5539900E+005
  1.1690000E+005  3.6830100E+005  2.2022800E+005
  1.3423300E+005  3.8785400E+005  1.8882300E+005
  1.5063900E+005  3.9676100E+005  1.6702000E+005
  1.6558800E+005  4.0084000E+005  1.5813500E+005
  1.7902000E+005  4.0609200E+005  1.5895500E+005
  1.9183100E+005  4.1601000E+005  1.6284700E+005
  2.0566200E+005  4.3181300E+005  1.6375400E+005
  2.2024400E+005  4.5203600E+005  1.5526100E+005
  2.3308500E+005  4.7307200E+005  1.3391200E+005
  2.4379400E+005  4.8572600E+005  9.8814000E+004
  2.5383000E+005  4.7846900E+005  5.8789000E+004
  2.6422600E+005  4.4533500E+005  2.8538000E+004
  2.7220900E+005  3.9322500E+005  1.5802000E+004
  2.7783800E+005  3.4049700E+005  2.1512000E+004
  2.8093900E+005  3.0086100E+005  4.0024000E+004
  2.7873400E+005  2.7490700E+005  5.9797000E+004
  2.7483000E+005  2.5538700E+005  6.5364000E+004
  2.7358300E+005  2.3677600E+005  4.7286000E+004
  2.7535600E+005  2.1886700E+005  6.9220000E+003
  2.7310400E+005  2.0361400E+005 -4.3639000E+004
  2.6269800E+005  1.9399200E+005 -8.7962000E+004
  2.5083700E+005  1.9139900E+005 -1.1446800E+005
  2.4398900E+005  1.9172500E+005 -1.1508200E+005
  2.4433800E+005  1.8625300E+005 -9.5211000E+004
  2.4660100E+005  1.6833900E+005 -6.9496000E+004
  2.4238100E+005  1.3899300E+005 -5.1803000E+004
  2.3071000E+005  1.0616000E+005 -5.3480000E+004
  2.1998800E+005  7.9593000E+004 -7.5349000E+004
  2.1647000E+005  6.3883000E+004 -1.0860300E+005
  2.1281600E+005  5.6613000E+004 -1.3762300E+005
  2.0189000E+005  5.3092000E+004 -1.4982000E+005
  1.8742100E+005  4.8618000E+004 -1.4208100E+005
  1.7736800E+005  3.8678000E+004 -1.1933300E+005
  1.7361900E+005  1.9501000E+004 -9.2669000E+004
  1.6973100E+005 -9.3450000E+003 -7.1009000E+004
  1.6122000E+005 -4.2731000E+004 -5.7234000E+004
  1.4862200E+005 -7.1217000E+004 -4.8662000E+004
  1.3583300E+005 -8.4761000E+004 -4.1363000E+004
  1.2431800E+005 -8.1447000E+004 -3.2138000E+004
  1.1343100E+005 -6.9347000E+004 -2.0629000E+004
  1.0099300E+005 -6.2027000E+004 -9.6170000E+003
  8.6120000E+004 -7.1193000E+004 -6.1000000E+002
  7.8379000E+004 -9.8064000E+004  5.5200000E+003
  8.2251000E+004 -1.3301100E+005  1.1435000E+004
  8.9325000E+004 -1.6221600E+005  2.0213000E+004
  9.0088000E+004 -1.7768800E+005  3.3099000E+004
  8.4204000E+004 -1.8087200E+005  4.9723000E+004
  7.6891000E+004 -1.8307500E+005  6.4892000E+004
  7.3395000E+004 -1.9869500E+005  7.6893000E+004
  7.4575000E+004 -2.3285700E+005  8.7777000E+004
  7.2264000E+004 -2.7825500E+005  9.8872000E+004
  6.7547000E+004 -3.1812300E+005  1.1048900E+005
  6.4448000E+004 -3.3923300E+005  1.2036100E+005
  6.2529000E+004 -3.4189300E+005  1.2580200E+005
  6.2324000E+004 -3.3780600E+005  1.2143300E+005
  6.2474000E+004 -3.3821900E+005  1.0533000E+005
  6.3484000E+004 -3.4455700E+005  8.2670000E+004
  6.2475000E+004 -3.5216300E+005  5.8196000E+004
  6.0802000E+004 -3.5365100E+005  3.7391000E+004
  6.2098000E+004 -3.4516100E+005  2.5402000E+004
  6.4865000E+004 -3.2954500E+005  2.5285000E+004
  6.8748000E+004 -3.1264000E+005  3.5757000E+004
  7.3714000E+004 -3.0084500E+005  5.3018000E+004
  7.9896000E+004 -2.9690500E+005  7.6587000E+004
  8.7533000E+004 -2.9628200E+005  1.0519300E+005
  9.6350000E+004 -2.9087900E+005  1.3520700E+005
  1.0358800E+005 -2.7763600E+005  1.6087400E+005
  1.0999300E+005 -2.6191300E+005  1.7603300E+005
  1.1755500E+005 -2.5311100E+005  1.7665200E+005
  1.2610300E+005 -2.5555600E+005  1.6167000E+005
  1.3375100E+005 -2.6458400E+005  1.3712500E+005
  1.3475800E+005 -2.7077500E+005  1.1378000E+005
  1.2774600E+005 -2.6640200E+005  1.0166600E+005
  1.1515300E+005 -2.4911100E+005  1.1058700E+005
  1.0079200E+005 -2.2583700E+005  1.4479800E+005
  8.5953000E+004 -2.1132400E+005  1.9704700E+005
  7.1513000E+004 -2.1587200E+005  2.5298800E+005
  5.9923000E+004 -2.3927700E+005  2.9432900E+005
  5.1703000E+004 -2.7013100E+005  3.0819700E+005
  4.7088000E+004 -2.9365100E+005  2.9418100E+005
  4.0178000E+004 -3.0077700E+005  2.6316900E+005
  2.8221000E+004 -2.9017600E+005  2.3542300E+005
  1.7032000E+004 -2.6907100E+005  2.2715800E+005
  1.0320000E+004 -2.4646000E+005  2.4267100E+005
  6.7650000E+003 -2.2962600E+005  2.7452200E+005
  2.5320000E+003 -2.2047100E+005  3.0718700E+005
 -3.3070000E+003 -2.1020600E+005  3.2249700E+005
 -1.1261000E+004 -1.8514800E+005  3.0440000E+005
 -2.0613000E+004 -1.3945200E+005  2.5009300E+005
 -2.8946000E+004 -8.0043000E+004  1.7478400E+005
 -3.9945000E+004 -2.2388000E+004  1.0355800E+005
 -5.3894000E+004  1.6863000E+004  5.6223000E+004
 -6.0951000E+004  2.9689000E+004  4.2787000E+004
 -5.9138000E+004  1.8166000E+004  6.0008000E+004
 -5.4511000E+004 -6.2630000E+003  8.5984000E+004
 -4.8065000E+004 -2.9283000E+004  9.4007000E+004
 -4.1609000E+004 -4.3891000E+004  6.9156000E+004
 -3.7030000E+004 -5.2108000E+004  1.2851000E+004
 -3.0061000E+004 -6.0026000E+004 -5.6957000E+004
 -2.0546000E+004 -6.9316000E+004 -1.1240500E+005
 -1.4911000E+004 -7.6025000E+004 -1.3769500E+005
 -1.4015000E+004 -7.1378000E+004 -1.3496500E+005
 -1.3051000E+004 -4.8544000E+004 -1.1674600E+005
 -1.0138000E+004 -9.3840000E+003 -1.0321100E+005
 -8.4640000E+003  3.8057000E+004 -1.0914300E+005
 -7.0770000E+003  8.5087000E+004 -1.3549300E+005
  2.7400000E+002  1.2624900E+005 -1.6863200E+005
  1.2484000E+004  1.5706800E+005 -1.9191600E+005
  2.5313000E+004  1.7696100E+005 -1.9970000E+005
  3.7639000E+004  1.9095300E+005 -1.9612500E+005
  4.8681000E+004  2.0270300E+005 -1.9011500E+005
  5.7476000E+004  2.1137600E+005 -1.9047700E+005
  6.2755000E+004  2.1584200E+005 -2.0072500E+005
  6.2355000E+004  2.1450600E+005 -2.1361400E+005
  5.3463000E+004  2.0488500E+005 -2.1615200E+005
  3.9127000E+004  1.8866300E+005 -1.9989000E+005
  2.3761000E+004  1.6918900E+005 -1.6326200E+005
  9.3070000E+003  1.4829300E+005 -1.1415500E+005
 -3.6370000E+003  1.2797100E+005 -6.7000000E+004
 -1.6848000E+004  1.1168800E+005 -3.4852000E+004
 -3.0438000E+004  1.0138600E+005 -2.7347000E+004
 -4.5373000E+004  9.4820000E+004 -4.1017000E+004
 -5.9782000E+004  8.7482000E+004 -5.9364000E+004
 -7.1749000E+004  7.4942000E+004 -7.2562000E+004
 -8.3606000E+004  5.6374000E+004 -7.8503000E+004
 -9.5114000E+004  3.4481000E+004 -7.7201000E+004
 -1.0789200E+005  1.2727000E+004 -7.3895000E+004
 -1.2149800E+005 -5.9220000E+003 -7.6628000E+004
 -1.3371300E+005 -1.9020000E+004 -9.1791000E+004
 -1.4417300E+005 -2.5494000E+004 -1.1529700E+005
 -1.5155200E+005 -2.8391000E+004 -1.3654400E+005
 -1.5601400E+005 -3.0560000E+004 -1.4561100E+005
 -1.5506600E+005 -3.0970000E+004 -1.3251800E+005
 -1.5057800E+005 -2.8474000E+004 -9.7572000E+004
 -1.4731100E+005 -2.2666000E+004 -5.0384000E+004
 -1.4670000E+005 -1.5623000E+004 -6.1830000E+003
 -1.4870200E+005 -1.1347000E+004  1.9876000E+004
 -1.4560000E+005 -1.3556000E+004  2.0654000E+004
 -1.3357000E+005 -2.3319000E+004 -4.4390000E+003
 -1.1882700E+005 -3.3435000E+004 -4.3694000E+004
 -1.0497300E+005 -3.1775000E+004 -8.0693000E+004
 -9.0723000E+004 -9.8660000E+003 -1.0319400E+005
 -7.8544000E+004  3.0090000E+004 -1.0733900E+005
 -6.9384000E+004  7.1640000E+004 -1.0303000E+005
 -5.5242000E+004  9.4141000E+004 -1.0079800E+005
 -4.0439000E+004  8.5145000E+004 -1.0913100E+005
 -3.2509000E+004  4.9888000E+004 -1.3559100E+005
 -2.2252000E+004  1.2194000E+004 -1.7558500E+005
 -9.9560000E+003 -6.0500000E+003 -2.2002500E+005
 -1.7440000E+003  3.5440000E+003 -2.5729900E+005
  3.4050000E+003  3.6729000E+004 -2.7502200E+005
  8.4170000E+003  8.0990000E+004 -2.6881000E+005
  2.1272000E+004  1.2434900E+005 -2.3870300E+005
  3.8117000E+004  1.5762000E+005 -1.9775200E+005
  5.2991000E+004  1.7995900E+005 -1.6161200E+005
  6.3907000E+004  1.9355000E+005 -1.4144700E+005
  6.7038000E+004  2.0031300E+005 -1.4510600E+005
  6.9704000E+004  2.0769200E+005 -1.6615600E+005
  7.4472000E+004  2.1905000E+005 -1.9240600E+005
  7.9669000E+004  2.3080000E+005 -2.1160800E+005
  8.5453000E+004  2.3797200E+005 -2.2004500E+005
  9.2126000E+004  2.3982100E+005 -2.1705100E+005
  1.0127000E+005  2.3925200E+005 -2.0222900E+005
  1.0766200E+005  2.3487500E+005 -1.8467700E+005
  1.0995400E+005  2.2525500E+005 -1.6868900E+005
  1.0887100E+005  2.0967600E+005 -1.5372100E+005
  1.0277600E+005  1.8658500E+005 -1.4115000E+005
  9.5301000E+004  1.5844900E+005 -1.3041700E+005
  9.0787000E+004  1.2878200E+005 -1.2039200E+005
  9.0462000E+004  1.0296700E+005 -1.0957100E+005
  9.1101000E+004  8.5401000E+004 -9.5591000E+004
  8.8936000E+004  7.4577000E+004 -7.9045000E+004
  8.4619000E+004  6.8799000E+004 -5.9651000E+004
  8.1122000E+004  6.5275000E+004 -3.9197000E+004
  7.9971000E+004  6.2221000E+004 -2.5839000E+004
  7.9229000E+004  5.9923000E+004 -2.5106000E+004
  7.5882000E+004  5.3457000E+004 -3.9980000E+004
  7.1329000E+004  3.8768000E+004 -6.6886000E+004
  6.9683000E+004  1.7928000E+004 -9.4066000E+004
  6.8558000E+004 -5.9100000E+003 -1.0943500E+005
  6.3429000E+004 -3.2099000E+004 -1.0702600E+005
  5.5531000E+004 -6.0951000E+004 -9.1293000E+004
  4.5062000E+004 -9.0894000E+004 -7.2544000E+004
  2.9991000E+004 -1.1836100E+005 -6.3223000E+004
  1.2206000E+004 -1.3775200E+005 -7.2118000E+004
 -6.4960000E+003 -1.4567500E+005 -9.6383000E+004
 -2.7385000E+004 -1.4550300E+005 -1.2601500E+005
 -4.7510000E+004 -1.4572300E+005 -1.5316800E+005
 -6.5371000E+004 -1.5425300E+005 -1.7158200E+005
 -8.6475000E+004 -1.7267700E+005 -1.7927100E+005
 -1.1148700E+005 -1.9491800E+005 -1.8163600E+005
 -1.3112100E+005 -2.1309700E+005 -1.8442600E+005
 -1.4192000E+005 -2.2523600E+005 -1.9176000E+005
 -1.4987100E+005 -2.3322100E+005 -2.0298000E+005
 -1.5033300E+005 -2.3551100E+005 -2.1237300E+005
 -1.4399900E+005 -2.2966800E+005 -2.1691100E+005
 -1.3992100E+005 -2.1729700E+005 -2.1500300E+005
 -1.3434000E+005 -2.0625400E+005 -2.0603200E+005
 -1.2656500E+005 -2.0650900E+005 -1.9139100E+005
 -1.1594700E+005 -2.1943800E+005 -1.7280200E+005
 -1.0143700E+005 -2.3865500E+005 -1.5256900E+005
 -8.7477000E+004 -2.5315300E+005 -1.2986600E+005
 -7.4849000E+004 -2.5276800E+005 -1.0675400E+005
 -6.6244000E+004 -2.3491200E+005 -9.1191000E+004
 -5.7920000E+004 -2.0225900E+005 -8.7630000E+004
 -4.3600000E+004 -1.6053500E+005 -9.3426000E+004
 -2.5070000E+004 -1.1466800E+005 -1.0058100E+005
 -6.5980000E+003 -6.6818000E+004 -1.0248400E+005
  8.0990000E+003 -1.8222000E+004 -9.6780000E+004
  2.0905000E+004  2.7945000E+004 -9.0281000E+004
  3.6290000E+004  6.6539000E+004 -9.4424000E+004
  5.4318000E+004  9.2948000E+004 -1.1152800E+005
  7.1944000E+004  1.0552200E+005 -1.3846200E+005
  8.8591000E+004  1.0866600E+005 -1.6601400E+005
  1.0432500E+005  1.1003600E+005 -1.8037700E+005
  1.2061900E+005  1.1542400E+005 -1.7429800E+005
  1.3686500E+005  1.2674600E+005 -1.4541900E+005
  1.4824800E+005  1.4300000E+005 -9.5707000E+004
  1.5571300E+005  1.6099700E+005 -3.4781000E+004
  1.6104200E+005  1.7523000E+005  2.4170000E+004
  1.6574300E+005  1.8163400E+005  7.0295000E+004
  1.7184000E+005  1.7953700E+005  9.9824000E+004
  1.7772400E+005  1.7021600E+005  1.1733300E+005
  1.7922500E+005  1.5615600E+005  1.3093500E+005
  1.7600600E+005  1.4209400E+005  1.4557600E+005
  1.7488600E+005  1.3401200E+005  1.6023500E+005
  1.7520500E+005  1.3473900E+005  1.7105500E+005
  1.7381000E+005  1.4510200E+005  1.7471900E+005
  1.7357400E+005  1.6342600E+005  1.6675000E+005
  1.7456600E+005  1.8396200E+005  1.4834800E+005
  1.7421000E+005  1.9906200E+005  1.2700900E+005
  1.7007600E+005  2.0341300E+005  1.0534500E+005
  1.6225200E+005  1.9825200E+005  8.7866000E+004
  1.4993600E+005  1.8695300E+005  7.9271000E+004
  1.3270800E+005  1.7299800E+005  7.7620000E+004
  1.1374400E+005  1.6019200E+005  7.8849000E+004
  9.5241000E+004  1.4855500E+005  7.6477000E+004
  7.8895000E+004  1.3523800E+005  6.6753000E+004
  6.3934000E+004  1.1735400E+005  5.0267000E+004
  4.5536000E+004  9.5584000E+004  3.0394000E+004
  2.4305000E+004  7.4979000E+004  1.1296000E+004
  5.1530000E+003  6.0012000E+004 -4.7240000E+003
 -1.5471000E+004  5.3129000E+004 -1.6398000E+004
 -3.9106000E+004  5.3900000E+004 -2.1800000E+004
 -6.1240000E+004  5.7638000E+004 -1.7990000E+004
 -7.9014000E+004  5.8742000E+004 -6.8660000E+003
 -8.7360000E+004  5.3150000E+004  1.0515000E+004
 -9.0230000E+004  3.9510000E+004  3.4268000E+004
 -9.5294000E+004  2.4676000E+004  5.4815000E+004
 -9.9956000E+004  2.1540000E+004  6.4351000E+004
 -1.0339200E+005  3.4824000E+004  6.3568000E+004
 -1.0776600E+005  5.5153000E+004  5.5127000E+004
 -1.1659200E+005  6.5972000E+004  4.8119000E+004
 -1.2883800E+005  5.5528000E+004  5.3952000E+004
 -1.3429500E+005  2.6972000E+004  7.7701000E+004
 -1.3154700E+005 -4.9040000E+003  1.1561400E+005
 -1.2577300E+005 -2.3039000E+004  1.5546400E+005
 -1.2136200E+005 -1.8530000E+004  1.8395500E+005
 -1.2403500E+005  2.7010000E+003  1.9426300E+005
 -1.3097700E+005  2.6191000E+004  1.8910700E+005
 -1.3493200E+005  4.0637000E+004  1.7973000E+005
 -1.3507800E+005  4.4464000E+004  1.8287700E+005
 -1.3431700E+005  4.2812000E+004  2.0619600E+005
 -1.3497900E+005  4.4578000E+004  2.4552700E+005
 -1.3668500E+005  5.5183000E+004  2.8950300E+005
 -1.3857800E+005  7.1439000E+004  3.2009700E+005
 -1.4049900E+005  8.6021000E+004  3.2923500E+005
 -1.4212500E+005  9.1587000E+004  3.1601400E+005
 -1.4210400E+005  8.7481000E+004  2.8354900E+005
 -1.3947100E+005  7.7625000E+004  2.4353800E+005
 -1.3785900E+005  6.8368000E+004  2.0778400E+005
 -1.3745800E+005  6.9092000E+004  1.8466700E+005
 -1.3613500E+005  8.5850000E+004  1.7788800E+005
 -1.3554600E+005  1.1877800E+005  1.8716800E+005
 -1.3505500E+005  1.6098200E+005  2.0555600E+005
 -1.3579100E+005  1.9914500E+005  2.2334000E+005
 -1.3700200E+005  2.2218600E+005  2.3224600E+005
 -1.3692900E+005  2.2464300E+005  2.2889600E+005
 -1.4168500E+005  2.0296800E+005  2.2218700E+005
 -1.5208000E+005  1.5841500E+005  2.2430900E+005
 -1.6188500E+005  9.7253000E+004  2.4094100E+005
 -1.6584500E+005  3.0789000E+004  2.6832300E+005
 -1.6170200E+005 -2.6368000E+004  2.9734600E+005
 -1.5703800E+005 -6.5175000E+004  3.1979600E+005
 -1.6096100E+005 -8.3604000E+004  3.2743100E+005
 -1.6993900E+005 -8.4393000E+004  3.1730000E+005
 -1.7518700E+005 -7.6556000E+004  2.9427000E+005
 -1.7650600E+005 -7.1101000E+004  2.6782400E+005
 -1.7966300E+005 -7.2755000E+004  2.4742800E+005
 -1.8894700E+005 -8.0910000E+004  2.3517800E+005
 -2.0013600E+005 -9.4349000E+004  2.2870900E+005
 -2.0793200E+005 -1.1361800E+005  2.2085200E+005
 -2.1579900E+005 -1.3680600E+005  2.0244800E+005
 -2.2193500E+005 -1.5808000E+005  1.7247700E+005
 -2.2526800E+005 -1.7571400E+005  1.3326900E+005
 -2.2772000E+005 -1.9029900E+005  8.7581000E+004
 -2.2680800E+005 -2.0432500E+005  4.0213000E+004
 -2.2471900E+005 -2.2023600E+005 -3.0350000E+003
 -2.2033300E+005 -2.3430700E+005 -3.7530000E+004
 -2.1254500E+005 -2.4311400E+005 -6.1596000E+004
 -2.0225800E+005 -2.4383000E+005 -7.6040000E+004
 -1.8624000E+005 -2.3398000E+005 -8.5819000E+004
 -1.6761600E+005 -2.1341500E+005 -9.7140000E+004
 -1.4980900E+005 -1.8317600E+005 -1.1570500E+005
 -1.3424700E+005 -1.4708900E+005 -1.4243700E+005
 -1.1951600E+005 -1.0997100E+005 -1.6947200E+005
 -9.9834000E+004 -7.6678000E+004 -1.8893400E+005
 -7.6321000E+004 -4.7733000E+004 -1.9476900E+005
 -5.1295000E+004 -2.1094000E+004 -1.8829700E+005
 -2.4510000E+004  1.1170000E+003 -1.8312300E+005
  2.1930000E+003  1.3663000E+004 -1.9124700E+005
  2.7421000E+004  1.1122000E+004 -2.1859900E+005
  5.0381000E+004 -5.9620000E+003 -2.6151400E+005
  6.8896000E+004 -2.8693000E+004 -3.0530500E+005
  8.1537000E+004 -4.6678000E+004 -3.3432800E+005
  8.9049000E+004 -5.5876000E+004 -3.3782900E+005
  9.3024000E+004 -5.7572000E+004 -3.1753500E+005
  9.3401000E+004 -5.6995000E+004 -2.8539900E+005
  8.9937000E+004 -5.8653000E+004 -2.5358400E+005
  8.4538000E+004 -6.1030000E+004 -2.3257900E+005
  7.8542000E+004 -6.2010000E+004 -2.2713700E+005
  7.4998000E+004 -6.0039000E+004 -2.3433600E+005
  7.4965000E+004 -5.5352000E+004 -2.4760900E+005
  7.5515000E+004 -5.0654000E+004 -2.5907600E+005
  7.5635000E+004 -4.8559000E+004 -2.6350300E+005
  7.4108000E+004 -5.0503000E+004 -2.5869100E+005
  7.1665000E+004 -5.3708000E+004 -2.4656900E+005
  6.9860000E+004 -5.2687000E+004 -2.2956200E+005
  6.6647000E+004 -4.2594000E+004 -2.0454300E+005
  6.1283000E+004 -2.5100000E+004 -1.7154800E+005
  5.6328000E+004 -7.9050000E+003 -1.3631300E+005
  5.4429000E+004  5.0130000E+003 -1.0764100E+005
  5.2709000E+004  1.3276000E+004 -9.3764000E+004
  4.6112000E+004  1.7469000E+004 -9.6607000E+004
  3.4713000E+004  1.9651000E+004 -1.1066600E+005
  1.9492000E+004  1.9394000E+004 -1.2566300E+005
  3.3710000E+003  1.4999000E+004 -1.3166600E+005
 -9.9890000E+003  7.2350000E+003 -1.2071900E+005
 -2.1131000E+004 -1.8090000E+003 -9.2984000E+004
 -2.8784000E+004 -8.2500000E+003 -6.0131000E+004
 -2.9840000E+004 -8.5550000E+003 -3.9688000E+004
 -2.5769000E+004 -3.7850000E+003 -4.3549000E+004
 -2.0601000E+004  3.0230000E+003 -7.1734000E+004
 -1.6538000E+004  1.2334000E+004 -1.1224600E+005
 -1.5657000E+004  2.3996000E+004 -1.4493700E+005
 -1.7097000E+004  3.4150000E+004 -1.5628300E+005
 -1.7223000E+004  3.7512000E+004 -1.4181700E+005
 -1.8445000E+004  2.8947000E+004 -1.0394400E+005
 -2.2573000E+004  9.9050000E+003 -5.7859000E+004
 -2.5348000E+004 -1.2096000E+004 -2.3469000E+004
 -2.5256000E+004 -3.0503000E+004 -1.0516000E+004
 -2.5350000E+004 -4.4075000E+004 -1.6854000E+004
 -2.5576000E+004 -5.4842000E+004 -3.1270000E+004
 -2.1551000E+004 -6.2873000E+004 -3.9513000E+004
 -1.2255000E+004 -6.5531000E+004 -3.1599000E+004
  2.0220000E+003 -5.8493000E+004 -1.1580000E+003
  1.7061000E+004 -4.0984000E+004  5.0681000E+004
  2.6902000E+004 -2.2010000E+004  1.1030700E+005
  3.6179000E+004 -1.3326000E+004  1.6336900E+005
  4.9555000E+004 -1.5492000E+004  2.0449300E+005
  6.3216000E+004 -2.1783000E+004  2.2739800E+005
  7.5814000E+004 -2.3843000E+004  2.3138600E+005
  8.6082000E+004 -1.6524000E+004  2.2186700E+005
  9.3410000E+004 -6.8240000E+003  2.0269400E+005
  1.0283000E+005 -4.6580000E+003  1.8710200E+005
  1.1731300E+005 -1.2519000E+004  1.8311100E+005
  1.3726200E+005 -2.4100000E+004  1.9575800E+005
  1.5282300E+005 -2.9028000E+004  2.2823900E+005
  1.5823300E+005 -1.8929000E+004  2.6549300E+005
  1.5984800E+005  5.6160000E+003  2.9418200E+005
  1.6397400E+005  3.4083000E+004  3.0316000E+005
  1.7375700E+005  5.4326000E+004  2.8617600E+005
  1.7882300E+005  5.9884000E+004  2.5063200E+005
  1.8016400E+005  5.3828000E+004  2.0875200E+005
  1.8216300E+005  3.8344000E+004  1.8033900E+005
  1.8163400E+005  1.7077000E+004  1.7289600E+005
  1.8159800E+005 -1.1810000E+003  1.7880100E+005
  1.8140900E+005 -1.0430000E+004  1.8960700E+005
  1.8135600E+005 -8.2080000E+003  1.9040800E+005
  1.7659800E+005  1.2890000E+003  1.7032800E+005
  1.6812800E+005  7.2600000E+003  1.2829300E+005
  1.6074300E+005 -5.1290000E+003  7.3465000E+004
  1.6026800E+005 -3.8395000E+004  1.9880000E+004
  1.6587000E+005 -7.6188000E+004 -1.7071000E+004
  1.6211000E+005 -9.8728000E+004 -2.6037000E+004
  1.4808600E+005 -9.5166000E+004 -1.6088000E+004
  1.3182900E+005 -6.9126000E+004  4.1900000E+002
  1.2508400E+005 -3.4496000E+004  1.0369000E+004
  1.2678700E+005 -8.6810000E+003  4.7100000E+002
  1.2700500E+005  2.4230000E+003 -2.3733000E+004
  1.2250600E+005  8.9030000E+003 -5.1493000E+004
  1.1221600E+005  2.1576000E+004 -7.4572000E+004
  1.0186100E+005  4.2612000E+004 -8.2483000E+004
  8.9020000E+004  6.3807000E+004 -6.8385000E+004
  7.4996000E+004  7.5772000E+004 -3.4012000E+004
  6.2188000E+004  7.4514000E+004  7.6290000E+003
  5.2402000E+004  6.2306000E+004  4.1893000E+004
  5.0223000E+004  4.6505000E+004  6.4382000E+004
  4.8733000E+004  2.9164000E+004  7.1176000E+004
  4.6508000E+004  9.5520000E+003  6.0680000E+004
  4.4922000E+004 -9.4450000E+003  4.0286000E+004
  4.3259000E+004 -1.9509000E+004  1.9280000E+004
  4.3625000E+004 -1.4226000E+004  3.3810000E+003
  4.8912000E+004  5.7110000E+003 -6.9860000E+003
  5.8172000E+004  3.7994000E+004 -1.0418000E+004
  6.6728000E+004  7.3435000E+004 -8.4930000E+003
  7.7484000E+004  1.0585200E+005 -4.2890000E+003
  9.5038000E+004  1.3498200E+005  5.4400000E+002
  1.1714700E+005  1.5492400E+005  3.8410000E+003
  1.3651100E+005  1.6352900E+005  5.0410000E+003
  1.5315900E+005  1.6641000E+005  2.5560000E+003
  1.7270600E+005  1.6839600E+005 -7.3800000E+002
  1.9666800E+005  1.7412900E+005 -1.3100000E+003
  2.1925400E+005  1.8640700E+005 -5.0000000E+001
  2.3144200E+005  2.0081500E+005  1.6810000E+003
  2.4107400E+005  2.1015600E+005  4.1590000E+003
  2.5381300E+005  2.0602100E+005  4.4390000E+003
  2.6380800E+005  1.8637000E+005 -3.9040000E+003
  2.7511100E+005  1.5588900E+005 -2.0048000E+004
  2.8533900E+005  1.2033600E+005 -4.3488000E+004
