A3CZYX
19
(1P3E16.7)
Station position
 -2.3276000E+004  1.2862700E+005 -1.0258600E+005
 -1.6793000E+004  1.3305100E+005 -1.3157700E+005
 -1.2595000E+004  1.4530400E+005 -1.5777500E+005
 -1.0725000E+004  1.6500500E+005 -1.7677500E+005
 -8.5870000E+003  1.8604200E+005 -1.9258100E+005
 -3.6080000E+003  2.0094800E+005 -2.0827100E+005
  8.1210000E+003  2.0664600E+005 -2.1885400E+005
  2.2320000E+004  2.0393900E+005 -2.1371400E+005
  3.1492000E+004  1.9344500E+005 -1.8951500E+005
  3.7674000E+004  1.7867100E+005 -1.5660200E+005
  5.0047000E+004  1.6503400E+005 -1.2020600E+005
  7.2316000E+004  1.5483800E+005 -7.8480000E+004
  9.9578000E+004  1.4676900E+005 -3.2868000E+004
  1.2572500E+005  1.3297600E+005  1.6600000E+004
  1.4726700E+005  1.0706400E+005  6.8209000E+004
  1.6729600E+005  6.4750000E+004  1.1816700E+005
  1.8377900E+005  5.4800000E+002  1.6145100E+005
  1.9299200E+005 -8.2251000E+004  1.9146500E+005
  1.9880600E+005 -1.7300300E+005  2.0686100E+005
  2.0461200E+005 -2.5891600E+005  2.0872200E+005
  2.1516900E+005 -3.2914100E+005  1.9943900E+005
  2.3070600E+005 -3.8054600E+005  1.8578500E+005
  2.4803100E+005 -4.1736200E+005  1.7023900E+005
  2.6439100E+005 -4.5144800E+005  1.4649000E+005
  2.6980400E+005 -4.9842700E+005  1.1299900E+005
  2.6512800E+005 -5.6062300E+005  7.8356000E+004
  2.6042400E+005 -6.2442400E+005  4.8560000E+004
  2.5366100E+005 -6.7347400E+005  2.5602000E+004
  2.3929100E+005 -6.9809200E+005  1.0919000E+004
  2.1426400E+005 -7.0420900E+005  3.1760000E+003
  1.8340100E+005 -7.0328200E+005 -2.3290000E+003
  1.5499300E+005 -7.0000000E+005 -1.2302000E+004
  1.2885500E+005 -6.9259500E+005 -2.7466000E+004
  1.0497100E+005 -6.7395600E+005 -4.5222000E+004
  8.3751000E+004 -6.3876200E+005 -6.1899000E+004
  6.2255000E+004 -5.9097600E+005 -6.9545000E+004
  4.2773000E+004 -5.4300000E+005 -6.5219000E+004
  2.9103000E+004 -5.0375300E+005 -5.2622000E+004
  1.7981000E+004 -4.7535500E+005 -4.0421000E+004
  6.3690000E+003 -4.5458300E+005 -3.9677000E+004
 -1.0576000E+004 -4.3373000E+005 -5.4204000E+004
 -3.7795000E+004 -4.0990400E+005 -7.9220000E+004
 -7.0796000E+004 -3.8563600E+005 -1.0554400E+005
 -1.0407900E+005 -3.6050500E+005 -1.2640400E+005
 -1.3559100E+005 -3.2817700E+005 -1.4107800E+005
 -1.6784000E+005 -2.8639700E+005 -1.5402500E+005
 -2.0079200E+005 -2.4137300E+005 -1.7453700E+005
 -2.2692700E+005 -1.9773200E+005 -2.0705400E+005
 -2.4414200E+005 -1.5057400E+005 -2.4365100E+005
 -2.5782300E+005 -8.6130000E+004 -2.7183300E+005
 -2.7732600E+005  2.2030000E+003 -2.8402200E+005
 -3.0273600E+005  1.0235800E+005 -2.8336200E+005
 -3.2268700E+005  1.8990500E+005 -2.7867300E+005
 -3.3545700E+005  2.4264900E+005 -2.7226300E+005
 -3.4322100E+005  2.5960400E+005 -2.6097700E+005
 -3.4433200E+005  2.5898400E+005 -2.3996900E+005
 -3.3641500E+005  2.5572700E+005 -2.0538000E+005
 -3.1764500E+005  2.4877300E+005 -1.5854000E+005
 -2.9581500E+005  2.3190800E+005 -1.0682500E+005
 -2.7661100E+005  2.1168200E+005 -6.2291000E+004
 -2.5650600E+005  1.9921100E+005 -3.4409000E+004
 -2.3539400E+005  1.9173200E+005 -2.4742000E+004
 -2.1674300E+005  1.7706900E+005 -2.6641000E+004
 -2.0155200E+005  1.5240800E+005 -3.4543000E+004
 -1.8705600E+005  1.2762500E+005 -4.6300000E+004
 -1.7091600E+005  1.1444800E+005 -5.8248000E+004
 -1.5237400E+005  1.1728700E+005 -7.1372000E+004
 -1.3205800E+005  1.2558300E+005 -8.9909000E+004
 -1.1109400E+005  1.2362100E+005 -1.1635400E+005
 -9.0003000E+004  1.0799200E+005 -1.4423800E+005
 -6.9178000E+004  8.8352000E+004 -1.5921500E+005
 -4.7675000E+004  7.4385000E+004 -1.5131100E+005
 -2.9762000E+004  6.2197000E+004 -1.1847600E+005
 -2.0326000E+004  3.7466000E+004 -7.1215000E+004
 -1.6550000E+004 -4.7990000E+003 -2.7858000E+004
 -1.2728000E+004 -4.8884000E+004  2.6670000E+003
 -8.3280000E+003 -7.2165000E+004  2.9225000E+004
 -1.1903000E+004 -6.5141000E+004  6.5996000E+004
 -2.3888000E+004 -3.8336000E+004  1.1263400E+005
 -3.1587000E+004 -9.3070000E+003  1.5632600E+005
 -2.9284000E+004  1.1202000E+004  1.8555100E+005
 -2.6417000E+004  1.7528000E+004  1.9033900E+005
 -2.9894000E+004  8.9720000E+003  1.6740200E+005
 -3.4886000E+004 -9.3060000E+003  1.3027700E+005
 -3.7631000E+004 -2.7407000E+004  9.4529000E+004
 -3.4258000E+004 -3.7537000E+004  6.8874000E+004
 -2.7683000E+004 -3.9228000E+004  5.7169000E+004
 -2.8420000E+004 -3.8116000E+004  5.3437000E+004
 -2.8687000E+004 -4.3404000E+004  5.1790000E+004
 -2.0110000E+004 -5.7513000E+004  5.0786000E+004
 -1.6176000E+004 -7.5024000E+004  4.9800000E+004
 -2.0731000E+004 -8.6742000E+004  4.4763000E+004
 -2.8884000E+004 -8.6068000E+004  3.0053000E+004
 -4.3087000E+004 -7.4738000E+004  9.0130000E+003
 -5.9657000E+004 -5.7554000E+004 -1.1138000E+004
 -7.5674000E+004 -3.9816000E+004 -2.4268000E+004
 -9.0759000E+004 -2.3829000E+004 -3.1161000E+004
 -1.0041900E+005 -4.4760000E+003 -3.8744000E+004
 -9.8476000E+004  2.8499000E+004 -5.4593000E+004
 -8.5546000E+004  7.9231000E+004 -7.8145000E+004
 -6.8396000E+004  1.4146500E+005 -9.7248000E+004
 -4.4637000E+004  1.9930600E+005 -1.0821500E+005
 -1.9295000E+004  2.3195800E+005 -1.0975000E+005
 -4.9890000E+003  2.3522400E+005 -1.0268000E+005
  1.3530000E+003  2.2392900E+005 -9.5592000E+004
  4.4430000E+003  2.1713400E+005 -9.2193000E+004
  4.0480000E+003  2.2765700E+005 -9.0316000E+004
 -1.4190000E+003  2.4925700E+005 -7.7005000E+004
 -1.6384000E+004  2.6874100E+005 -4.4144000E+004
 -3.6254000E+004  2.8736800E+005  1.0890000E+003
 -5.1429000E+004  3.1262300E+005  5.1169000E+004
 -6.2434000E+004  3.4579800E+005  1.0221400E+005
 -7.2433000E+004  3.7727700E+005  1.5179900E+005
 -7.7755000E+004  3.9559400E+005  1.9810000E+005
 -7.3643000E+004  4.0352000E+005  2.3860700E+005
 -6.1710000E+004  4.1233900E+005  2.6930900E+005
 -5.0257000E+004  4.2851200E+005  2.9096600E+005
 -4.0039000E+004  4.4499800E+005  3.0800000E+005
 -2.6097000E+004  4.4867600E+005  3.2522600E+005
 -1.0643000E+004  4.3759200E+005  3.4795200E+005
  2.8460000E+003  4.1774700E+005  3.8017500E+005
  1.4577000E+004  3.9390200E+005  4.2167800E+005
  2.7782000E+004  3.6596100E+005  4.6181100E+005
  4.1932000E+004  3.2244900E+005  4.8977100E+005
  5.4780000E+004  2.5208700E+005  5.0246900E+005
  7.1008000E+004  1.6170500E+005  5.0000800E+005
  9.4814000E+004  6.4888000E+004  4.8620200E+005
  1.2079900E+005 -2.9973000E+004  4.6476900E+005
  1.3970700E+005 -1.1448000E+005  4.3837100E+005
  1.4892700E+005 -1.8120000E+005  4.1284900E+005
  1.5532400E+005 -2.2900100E+005  3.9682600E+005
  1.6506500E+005 -2.6381800E+005  3.9366700E+005
  1.7102200E+005 -2.9218300E+005  3.9770400E+005
  1.6577500E+005 -3.1469000E+005  4.0554600E+005
  1.5083100E+005 -3.3037800E+005  4.1457800E+005
  1.2908400E+005 -3.4079200E+005  4.1570800E+005
  1.0251700E+005 -3.4587500E+005  4.0493900E+005
  7.1650000E+004 -3.4204800E+005  3.8893100E+005
  3.5246000E+004 -3.2652600E+005  3.7134400E+005
 -7.7700000E+003 -3.0028000E+005  3.4450200E+005
 -5.1664000E+004 -2.6800500E+005  3.0373900E+005
 -9.0261000E+004 -2.3342600E+005  2.5288500E+005
 -1.2151200E+005 -1.9768900E+005  1.9596200E+005
 -1.5023400E+005 -1.6279500E+005  1.3595500E+005
 -1.8057900E+005 -1.2747300E+005  7.3171000E+004
 -1.9963500E+005 -8.8944000E+004  1.1278000E+004
 -2.0020100E+005 -4.9301000E+004 -3.7233000E+004
 -1.9431900E+005 -1.4782000E+004 -6.1944000E+004
 -1.9290200E+005  1.4575000E+004 -6.5201000E+004
 -1.9284400E+005  5.0191000E+004 -5.6879000E+004
 -1.8840500E+005  9.7023000E+004 -4.5334000E+004
 -1.8123900E+005  1.4297800E+005 -3.7012000E+004
 -1.7830700E+005  1.6661100E+005 -3.6927000E+004
 -1.8168100E+005  1.5454100E+005 -4.5539000E+004
 -1.8339700E+005  1.1438500E+005 -5.5408000E+004
 -1.8266900E+005  6.8528000E+004 -5.5167000E+004
 -1.7420100E+005  4.2380000E+004 -3.9026000E+004
 -1.5681200E+005  4.3563000E+004 -1.1329000E+004
 -1.4213300E+005  5.8924000E+004  1.9175000E+004
 -1.3028700E+005  7.5645000E+004  4.1181000E+004
 -1.2307700E+005  8.9876000E+004  4.5319000E+004
 -1.1332700E+005  1.0238900E+005  3.1168000E+004
 -9.4620000E+004  1.0563300E+005  4.1290000E+003
 -7.9939000E+004  9.2111000E+004 -2.1244000E+004
 -7.5575000E+004  6.9449000E+004 -3.6078000E+004
 -7.3774000E+004  5.6299000E+004 -4.3076000E+004
 -6.3067000E+004  6.5318000E+004 -4.5761000E+004
 -5.0770000E+004  8.7767000E+004 -4.8490000E+004
 -4.7518000E+004  1.1343300E+005 -4.6916000E+004
 -5.1672000E+004  1.3699600E+005 -3.8267000E+004
 -5.7358000E+004  1.5700000E+005 -2.6801000E+004
 -5.9920000E+004  1.7752600E+005 -1.8225000E+004
 -6.3219000E+004  1.9642800E+005 -1.5754000E+004
 -6.6889000E+004  2.1448900E+005 -1.8310000E+004
 -6.8176000E+004  2.3532400E+005 -2.6065000E+004
 -6.3322000E+004  2.6198400E+005 -2.8377000E+004
 -5.0261000E+004  2.9363700E+005 -1.3679000E+004
 -3.3623000E+004  3.2341600E+005  1.6462000E+004
 -1.8580000E+004  3.4719000E+005  4.9319000E+004
 -5.9070000E+003  3.5793800E+005  6.4231000E+004
  4.9030000E+003  3.4881100E+005  5.0545000E+004
  9.2580000E+003  3.2169400E+005  1.4899000E+004
  1.0009000E+004  2.8238600E+005 -3.1122000E+004
  1.0665000E+004  2.3850800E+005 -8.0295000E+004
  1.0905000E+004  1.9751300E+005 -1.2472000E+005
  1.2164000E+004  1.6324600E+005 -1.6180800E+005
  1.5459000E+004  1.3535900E+005 -1.9832500E+005
  2.0961000E+004  1.1291200E+005 -2.3678500E+005
  2.3926000E+004  9.7471000E+004 -2.7079800E+005
  2.5473000E+004  8.9149000E+004 -2.9173400E+005
  2.8545000E+004  8.9360000E+004 -2.9526900E+005
  3.3005000E+004  9.7997000E+004 -2.7714900E+005
  4.1590000E+004  1.0542800E+005 -2.3923200E+005
  5.6393000E+004  1.0211000E+005 -1.9160000E+005
  7.8966000E+004  8.8150000E+004 -1.3681500E+005
  1.0509500E+005  6.9568000E+004 -7.2908000E+004
  1.3000700E+005  5.4813000E+004 -2.2830000E+003
  1.5505900E+005  4.9521000E+004  6.5552000E+004
  1.7520800E+005  5.1442000E+004  1.2069100E+005
  1.8970300E+005  5.8529000E+004  1.6355600E+005
  2.0494400E+005  6.7968000E+004  1.9569600E+005
  2.2020900E+005  7.4360000E+004  2.1599900E+005
  2.3736300E+005  7.6948000E+004  2.2867000E+005
  2.5583000E+005  7.6306000E+004  2.3576300E+005
  2.7383700E+005  7.0545000E+004  2.2619000E+005
  2.9109300E+005  5.7948000E+004  1.8973300E+005
  3.0739100E+005  4.0141000E+004  1.3075700E+005
  3.2296800E+005  1.9407000E+004  5.9965000E+004
  3.3249300E+005 -5.2500000E+002 -1.1038000E+004
  3.3618100E+005 -1.8513000E+004 -7.5757000E+004
  3.3064100E+005 -3.8771000E+004 -1.3087400E+005
  3.1174600E+005 -6.2298000E+004 -1.7069300E+005
  2.8331600E+005 -8.6306000E+004 -1.9715700E+005
  2.5054700E+005 -1.0637500E+005 -2.1831100E+005
  2.1820400E+005 -1.2264200E+005 -2.3704500E+005
  1.8943300E+005 -1.3319600E+005 -2.5305600E+005
  1.6693500E+005 -1.2857500E+005 -2.6804100E+005
  1.4796700E+005 -1.0896000E+005 -2.8207800E+005
  1.3527000E+005 -8.9082000E+004 -2.9711300E+005
  1.2686300E+005 -8.8482000E+004 -3.1896100E+005
  1.1858700E+005 -1.0886500E+005 -3.4761700E+005
  1.1717600E+005 -1.3010400E+005 -3.7823100E+005
  1.2256900E+005 -1.3810900E+005 -4.0340800E+005
  1.3316900E+005 -1.3012300E+005 -4.1524800E+005
  1.4759400E+005 -1.1032800E+005 -4.1091700E+005
  1.6869000E+005 -8.7939000E+004 -3.9339100E+005
  1.9825600E+005 -6.5581000E+004 -3.7158200E+005
  2.3030600E+005 -4.5720000E+004 -3.5449800E+005
  2.6286100E+005 -3.3274000E+004 -3.4641000E+005
  2.9350900E+005 -2.1496000E+004 -3.4898700E+005
  3.2037500E+005  9.9100000E+002 -3.6148600E+005
  3.3847800E+005  3.3358000E+004 -3.7806500E+005
  3.3995700E+005  6.3198000E+004 -3.8691500E+005
  3.2368500E+005  7.4530000E+004 -3.7962500E+005
  3.0147700E+005  5.9438000E+004 -3.5823000E+005
  2.8626100E+005  2.9587000E+004 -3.2723200E+005
  2.7383500E+005  2.6590000E+003 -2.8932500E+005
  2.5724600E+005 -1.3178000E+004 -2.4566800E+005
  2.3623300E+005 -1.7849000E+004 -1.9797300E+005
  2.1620400E+005 -1.9583000E+004 -1.5226000E+005
  2.0207900E+005 -2.8606000E+004 -1.1192100E+005
  1.9072900E+005 -4.9983000E+004 -7.5600000E+004
  1.7460900E+005 -8.2083000E+004 -3.7708000E+004
  1.5171400E+005 -1.1626600E+005  9.3010000E+003
  1.3334100E+005 -1.4250300E+005  6.3252000E+004
  1.2481000E+005 -1.5549700E+005  1.1498100E+005
  1.1951800E+005 -1.5482500E+005  1.5415600E+005
  1.1253200E+005 -1.4344400E+005  1.7421600E+005
  1.0404400E+005 -1.2782700E+005  1.7710000E+005
  9.4387000E+004 -1.1205600E+005  1.6749100E+005
  8.2037000E+004 -9.4986000E+004  1.5293700E+005
  7.0145000E+004 -7.5586000E+004  1.3507900E+005
  6.1003000E+004 -5.4685000E+004  1.0660400E+005
  5.6968000E+004 -4.0806000E+004  6.8114000E+004
  5.6978000E+004 -4.5919000E+004  2.9590000E+004
  5.8656000E+004 -6.8618000E+004  1.1720000E+003
  6.5105000E+004 -9.3410000E+004 -1.3939000E+004
  7.1401000E+004 -1.0529800E+005 -2.0661000E+004
  7.0735000E+004 -1.0437800E+005 -2.8434000E+004
  6.4416000E+004 -1.0518300E+005 -4.3362000E+004
  5.7296000E+004 -1.2257400E+005 -5.9269000E+004
  4.8542000E+004 -1.5694200E+005 -6.3516000E+004
  3.3984000E+004 -1.9419200E+005 -4.9001000E+004
  1.1493000E+004 -2.2052400E+005 -2.2781000E+004
 -1.6446000E+004 -2.3342900E+005 -1.7780000E+003
 -4.0830000E+004 -2.4059500E+005 -1.2600000E+002
 -6.1074000E+004 -2.4736300E+005 -2.3674000E+004
 -7.8665000E+004 -2.5111100E+005 -6.4154000E+004
 -9.0682000E+004 -2.4750300E+005 -1.0096100E+005
 -9.9694000E+004 -2.3660700E+005 -1.2197100E+005
 -1.1000300E+005 -2.2234400E+005 -1.3352000E+005
 -1.2236400E+005 -2.0589800E+005 -1.4143600E+005
 -1.3394500E+005 -1.8878200E+005 -1.4482500E+005
 -1.4410700E+005 -1.7924500E+005 -1.4536500E+005
 -1.5459600E+005 -1.8663800E+005 -1.4187700E+005
 -1.6951400E+005 -2.1385000E+005 -1.3148200E+005
 -1.9239500E+005 -2.5481800E+005 -1.1636400E+005
 -2.1729900E+005 -3.0171200E+005 -1.0369300E+005
 -2.3912600E+005 -3.5237400E+005 -1.0305700E+005
 -2.5887300E+005 -4.0398400E+005 -1.1564600E+005
 -2.7504400E+005 -4.4930400E+005 -1.3258400E+005
 -2.8518200E+005 -4.8484800E+005 -1.4347500E+005
 -2.8871300E+005 -5.1119800E+005 -1.4486800E+005
 -2.8733200E+005 -5.2506200E+005 -1.4637900E+005
 -2.8157300E+005 -5.2601600E+005 -1.5863800E+005
 -2.7103400E+005 -5.2035800E+005 -1.8083400E+005
 -2.5947100E+005 -5.1796100E+005 -2.0529800E+005
 -2.5249300E+005 -5.3287500E+005 -2.2854000E+005
 -2.5093900E+005 -5.6565400E+005 -2.5509500E+005
 -2.5050100E+005 -6.0083500E+005 -2.8619900E+005
 -2.4784800E+005 -6.2887100E+005 -3.1825900E+005
 -2.4743300E+005 -6.4624900E+005 -3.5133800E+005
 -2.5661000E+005 -6.5347500E+005 -3.8510100E+005
 -2.7175300E+005 -6.5323500E+005 -4.1530800E+005
 -2.8997800E+005 -6.3981200E+005 -4.3462100E+005
 -3.1574800E+005 -6.0663500E+005 -4.3515500E+005
 -3.4820100E+005 -5.5088700E+005 -4.1829900E+005
 -3.8043600E+005 -4.7123500E+005 -3.9060500E+005
 -4.0298100E+005 -3.7479300E+005 -3.5313600E+005
 -4.1507100E+005 -2.7667400E+005 -3.0671200E+005
 -4.2650600E+005 -1.9254400E+005 -2.5465000E+005
 -4.3786200E+005 -1.3260400E+005 -2.0568800E+005
 -4.3532600E+005 -9.1458000E+004 -1.6979700E+005
 -4.1836200E+005 -5.3753000E+004 -1.4757800E+005
 -4.0077900E+005 -1.5372000E+004 -1.3607200E+005
 -3.8801500E+005  2.0879000E+004 -1.2927700E+005
 -3.8026700E+005  5.6290000E+004 -1.1841100E+005
 -3.7137000E+005  9.7685000E+004 -9.9363000E+004
 -3.5502800E+005  1.4796300E+005 -7.4644000E+004
 -3.3158000E+005  1.9468700E+005 -5.0084000E+004
 -3.0656500E+005  2.2850700E+005 -2.9370000E+004
 -2.8654800E+005  2.5090900E+005 -1.3845000E+004
 -2.6759500E+005  2.6309000E+005 -2.5890000E+003
 -2.4703700E+005  2.6702200E+005 -1.2600000E+002
 -2.2775400E+005  2.6418800E+005 -1.0810000E+004
 -2.0940600E+005  2.5698700E+005 -2.5210000E+004
 -1.8996400E+005  2.5439600E+005 -3.2521000E+004
 -1.6819900E+005  2.6184000E+005 -2.6756000E+004
 -1.4357100E+005  2.7538800E+005 -5.4470000E+003
 -1.1750200E+005  2.8949900E+005  2.8653000E+004
 -9.1761000E+004  2.9909000E+005  6.7755000E+004
 -6.5971000E+004  3.0379300E+005  1.0343200E+005
 -4.4650000E+004  3.0806600E+005  1.3626600E+005
 -3.2713000E+004  3.1258900E+005  1.6952700E+005
 -3.3310000E+004  3.0969400E+005  2.0493900E+005
 -4.7521000E+004  2.8670700E+005  2.4288900E+005
 -6.9097000E+004  2.4286900E+005  2.7787900E+005
 -9.2664000E+004  1.9638100E+005  3.0644400E+005
 -1.1097100E+005  1.6769600E+005  3.3025100E+005
 -1.1814500E+005  1.6511800E+005  3.5226200E+005
 -1.2105100E+005  1.7962700E+005  3.7618200E+005
 -1.2890800E+005  1.9387800E+005  4.0066900E+005
 -1.3784700E+005  1.9317600E+005  4.1722400E+005
 -1.3513200E+005  1.6868500E+005  4.1396700E+005
 -1.1767800E+005  1.2739100E+005  3.8422800E+005
 -9.2889000E+004  8.7744000E+004  3.3480500E+005
 -6.8656000E+004  6.5696000E+004  2.7815400E+005
 -4.8846000E+004  6.4238000E+004  2.2918700E+005
 -3.5461000E+004  7.4091000E+004  2.0121600E+005
 -2.2597000E+004  8.4738000E+004  1.9320000E+005
 -4.0850000E+003  8.6067000E+004  1.9474600E+005
  9.6110000E+003  7.9314000E+004  1.9475800E+005
  1.5183000E+004  7.5529000E+004  1.8866100E+005
  2.2177000E+004  8.3069000E+004  1.7733700E+005
  3.4844000E+004  1.0524300E+005  1.6285100E+005
  4.5379000E+004  1.3601100E+005  1.4761200E+005
  4.8618000E+004  1.6727000E+005  1.3086700E+005
  5.4361000E+004  1.9383300E+005  1.1917900E+005
  6.3143000E+004  2.1624200E+005  1.2041600E+005
  6.7848000E+004  2.3945500E+005  1.3439000E+005
  7.0677000E+004  2.6363400E+005  1.5868000E+005
  7.8793000E+004  2.8574300E+005  1.8755600E+005
  9.0898000E+004  3.0438100E+005  2.1423400E+005
  1.0079400E+005  3.2131100E+005  2.3023600E+005
  1.0611500E+005  3.3936500E+005  2.2906200E+005
  1.0469300E+005  3.6211000E+005  2.1301300E+005
  9.9511000E+004  3.9352400E+005  1.8971100E+005
  9.2336000E+004  4.3501000E+005  1.6746800E+005
  8.2727000E+004  4.7854400E+005  1.5301100E+005
  6.8498000E+004  5.1006700E+005  1.4569000E+005
  4.6748000E+004  5.1952300E+005  1.3908200E+005
  2.5706000E+004  4.9422600E+005  1.3203800E+005
  1.4410000E+004  4.3131000E+005  1.2361000E+005
  8.7020000E+003  3.5047800E+005  1.1120900E+005
  1.8080000E+003  2.7545500E+005  9.8327000E+004
 -3.4730000E+003  2.2253700E+005  8.9829000E+004
 -8.1630000E+003  1.9492700E+005  8.7825000E+004
 -1.3889000E+004  1.8357700E+005  9.0700000E+004
 -1.2653000E+004  1.7757900E+005  9.6348000E+004
 -4.2830000E+003  1.6764700E+005  1.0450900E+005
  3.9970000E+003  1.5059600E+005  1.1582100E+005
  1.2291000E+004  1.3379300E+005  1.3544300E+005
  2.6127000E+004  1.2274500E+005  1.6352500E+005
  4.0507000E+004  1.1430500E+005  1.9090500E+005
  4.8220000E+004  1.1023800E+005  2.1084000E+005
  5.5774000E+004  1.1447900E+005  2.1996100E+005
  6.2476000E+004  1.2520900E+005  2.1758200E+005
  5.7926000E+004  1.3836200E+005  2.0525000E+005
  4.0359000E+004  1.4476100E+005  1.9056900E+005
  1.7953000E+004  1.3852200E+005  1.8213600E+005
  4.2910000E+003  1.2731200E+005  1.7618500E+005
  6.8430000E+003  1.1948400E+005  1.6834800E+005
  1.6913000E+004  1.1767100E+005  1.5559400E+005
  2.1987000E+004  1.1989400E+005  1.3282000E+005
  2.2093000E+004  1.1693700E+005  1.0166000E+005
  1.6499000E+004  1.0460800E+005  6.6829000E+004
  1.0338000E+004  8.5946000E+004  2.8637000E+004
  1.0730000E+004  6.1758000E+004 -1.6410000E+004
  5.5790000E+003  3.7808000E+004 -6.9337000E+004
 -4.2400000E+002  1.8627000E+004 -1.2680600E+005
  2.1070000E+003 -6.3660000E+003 -1.7859900E+005
  3.7700000E+003 -4.4073000E+004 -2.1718500E+005
  8.5970000E+003 -8.5813000E+004 -2.4256200E+005
  2.7487000E+004 -1.1777500E+005 -2.5226000E+005
  5.9208000E+004 -1.3388900E+005 -2.5235200E+005
  9.5152000E+004 -1.4488800E+005 -2.5702800E+005
  1.2406100E+005 -1.5854300E+005 -2.6880500E+005
  1.4369000E+005 -1.7015700E+005 -2.8162900E+005
  1.6199100E+005 -1.7379100E+005 -2.9313900E+005
  1.7160400E+005 -1.6672600E+005 -3.0038700E+005
  1.6783600E+005 -1.5392600E+005 -2.9281500E+005
  1.5909400E+005 -1.4615700E+005 -2.6276400E+005
  1.4701600E+005 -1.5317100E+005 -2.2024000E+005
  1.3438300E+005 -1.7329700E+005 -1.8225000E+005
  1.1933500E+005 -1.9704600E+005 -1.5477500E+005
  1.0182500E+005 -2.1398800E+005 -1.3430100E+005
  8.4564000E+004 -2.1573400E+005 -1.1350800E+005
  6.4870000E+004 -1.9775900E+005 -8.4294000E+004
  4.0722000E+004 -1.6240600E+005 -4.3974000E+004
  1.1952000E+004 -1.2740900E+005  4.2980000E+003
 -1.5503000E+004 -1.0648500E+005  5.2297000E+004
 -3.7105000E+004 -9.8982000E+004  8.9137000E+004
 -5.3144000E+004 -9.6861000E+004  1.1187200E+005
 -6.7433000E+004 -9.1266000E+004  1.2646200E+005
 -8.3137000E+004 -8.4752000E+004  1.4411900E+005
 -9.7152000E+004 -8.1509000E+004  1.6889300E+005
 -1.0052400E+005 -7.9003000E+004  1.9222200E+005
 -8.8766000E+004 -7.3918000E+004  2.0816400E+005
 -7.3735000E+004 -6.8435000E+004  2.1585900E+005
 -6.2109000E+004 -6.6972000E+004  2.1667200E+005
 -4.9998000E+004 -6.7520000E+004  2.1343300E+005
 -3.7584000E+004 -6.4863000E+004  2.1094100E+005
 -2.4606000E+004 -5.3564000E+004  2.1119100E+005
 -9.8850000E+003 -3.1416000E+004  2.0798600E+005
  7.9800000E+003 -1.7510000E+003  1.9693800E+005
  2.8646000E+004  2.8665000E+004  1.7965100E+005
  5.1062000E+004  4.9799000E+004  1.5888200E+005
  7.3125000E+004  5.7672000E+004  1.3822700E+005
  9.3731000E+004  6.3875000E+004  1.2142800E+005
  1.1963000E+005  8.4464000E+004  1.0678100E+005
  1.5325900E+005  1.1817800E+005  9.2264000E+004
  1.8864800E+005  1.4678600E+005  8.1727000E+004
  2.2087400E+005  1.5510900E+005  8.0880000E+004
  2.4721800E+005  1.4595300E+005  9.6961000E+004
  2.6970100E+005  1.3602400E+005  1.3199200E+005
  2.9416300E+005  1.3505700E+005  1.7697300E+005
  3.2252700E+005  1.4131000E+005  2.2568500E+005
  3.5172600E+005  1.4650700E+005  2.8229200E+005
  3.7290500E+005  1.4294300E+005  3.4752900E+005
  3.8110000E+005  1.3230900E+005  4.1498900E+005
  3.8126900E+005  1.1787300E+005  4.7635200E+005
  3.7403500E+005  1.0510000E+005  5.1989200E+005
  3.5934400E+005  9.9507000E+004  5.3264400E+005
  3.4056800E+005  9.9242000E+004  5.0749400E+005
  3.2300300E+005  1.0221100E+005  4.5329000E+005
  3.1576200E+005  1.0899500E+005  3.9212200E+005
  3.1906400E+005  1.2092400E+005  3.4409000E+005
  3.2455700E+005  1.3154600E+005  3.1632200E+005
  3.2974900E+005  1.2838200E+005  3.0142800E+005
  3.3981700E+005  1.0841400E+005  2.8669000E+005
  3.5831500E+005  8.1758000E+004  2.6280300E+005
  3.8145400E+005  5.9787000E+004  2.3002300E+005
  4.0079700E+005  4.5246000E+004  1.9343800E+005
  4.1284300E+005  4.0729000E+004  1.5677500E+005
  4.2102900E+005  4.9887000E+004  1.2365800E+005
  4.2317800E+005  6.9357000E+004  9.5649000E+004
  4.1768500E+005  8.6855000E+004  7.2970000E+004
  4.1024900E+005  9.1627000E+004  5.2472000E+004
  4.0341700E+005  8.6748000E+004  3.5064000E+004
  4.0149800E+005  7.9589000E+004  2.6286000E+004
  4.0417900E+005  7.4237000E+004  2.5241000E+004
  4.0527900E+005  7.1730000E+004  3.3600000E+004
  4.1047100E+005  7.3819000E+004  5.2856000E+004
  4.2325500E+005  7.8217000E+004  7.6841000E+004
  4.3363400E+005  7.1248000E+004  9.5772000E+004
  4.3449600E+005  4.9252000E+004  9.8817000E+004
  4.3058600E+005  2.1542000E+004  8.4252000E+004
  4.2642600E+005 -6.2230000E+003  5.7668000E+004
  4.1766000E+005 -3.0190000E+004  2.4792000E+004
  4.0337800E+005 -4.9536000E+004 -8.1330000E+003
  3.8949800E+005 -6.6067000E+004 -3.7795000E+004
  3.7559300E+005 -7.8717000E+004 -6.6881000E+004
  3.5920900E+005 -8.9434000E+004 -1.0084900E+005
  3.4457400E+005 -1.0359000E+005 -1.4050400E+005
  3.3198000E+005 -1.1907300E+005 -1.8453900E+005
